order_id,customer_id,product_id,order_date,quantity,unit_price,discount_rate,discount_amount,final_unit_price,total_amount,total_cost,gross_profit,payment_method,order_status,sales_channel,warehouse,is_returned
1177,2,40,2022-07-12,2,19,0,0.0,19.0,38.0,19.96,18.04,Credit Card,Shipped,Website,DAL7 - Dallas TX,N
1178,153,21,2023-04-08,1,99,5,4.95,94.05,94.05,51.96,42.09,Credit Card,Delivered,Website,MDW2 - Chicago IL,N
1179,110,75,2024-04-05,2,12,0,0.0,12.0,24.0,11.66,12.34,Debit Card,Cancelled,Mobile App,JFK8 - New York NY,N
1180,20,76,2023-07-28,1,19,5,0.95,18.05,18.05,10.31,7.74,Debit Card,Delivered,Website,ATL6 - Atlanta GA,N
1181,151,50,2023-07-22,1,39,15,5.85,33.15,33.15,21.66,11.49,Amazon Pay,Cancelled,Mobile App,DAL7 - Dallas TX,N
1182,54,22,2023-03-20,1,129,0,0.0,129.0,129.0,59.78,69.22,PayPal,Delivered,Website,JFK8 - New York NY,N
1183,122,1,2022-04-17,1,999,10,99.9,899.1,899.1,514.24,384.86,PayPal,Delivered,Website,DAL7 - Dallas TX,N
1184,84,39,2024-03-16,2,45,0,0.0,45.0,90.0,42.16,47.84,Credit Card,Delivered,Mobile App,MDW2 - Chicago IL,N
1185,134,41,2023-03-15,2,39,10,3.9,35.1,70.2,37.56,32.64,Gift Card,Cancelled,Alexa,SEA6 - Seattle WA,N
1186,37,56,2023-05-29,2,17,0,0.0,17.0,34.0,17.88,16.12,Debit Card,Processing,Website,MDW2 - Chicago IL,N
1187,46,4,2023-12-10,3,1099,15,164.85,934.15,2802.45,1797.69,1004.76,Credit Card,Returned,Mobile App,JFK8 - New York NY,Y
1188,98,48,2022-01-22,1,19,5,0.95,18.05,18.05,9.86,8.19,Credit Card,Delivered,Website,ATL6 - Atlanta GA,N
1189,80,43,2023-06-04,1,49,0,0.0,49.0,49.0,30.71,18.29,Credit Card,Shipped,Website,SEA6 - Seattle WA,N
1190,71,62,2023-06-03,1,195,20,39.0,156.0,156.0,99.04,56.96,Credit Card,Delivered,Mobile App,ONT8 - Ontario CA,N
1191,184,61,2024-10-01,10,599,5,29.95,569.05,5690.5,3382.4,2308.1,Amazon Pay,Delivered,Mobile App,ATL6 - Atlanta GA,N
1192,27,5,2022-11-10,1,349,5,17.45,331.55,331.55,188.6,142.95,Credit Card,Processing,Alexa,ONT8 - Ontario CA,N
1193,108,16,2022-05-08,1,49,5,2.45,46.55,46.55,30.41,16.14,PayPal,Delivered,Website,JFK8 - New York NY,N
1194,168,79,2023-10-11,2,9,0,0.0,9.0,18.0,8.64,9.36,Credit Card,Cancelled,Third-Party Marketplace,SEA6 - Seattle WA,N
1195,94,67,2024-05-02,1,54,5,2.7,51.3,51.3,28.57,22.73,Amazon Pay,Returned,Website,ATL6 - Atlanta GA,Y
1196,38,35,2023-07-19,1,149,0,0.0,149.0,149.0,67.91,81.09,Amazon Pay,Processing,Website,SEA6 - Seattle WA,N
1197,192,1,2022-08-30,1,999,5,49.95,949.05,949.05,514.24,434.81,Debit Card,Delivered,Mobile App,ATL6 - Atlanta GA,N
1198,119,12,2022-06-26,1,699,0,0.0,699.0,699.0,353.0,346.0,Debit Card,Delivered,Third-Party Marketplace,JFK8 - New York NY,N
1199,3,28,2023-05-21,2,349,0,0.0,349.0,698.0,449.28,248.72,Amazon Pay,Delivered,Third-Party Marketplace,JFK8 - New York NY,N
1200,192,17,2023-08-11,1,89,0,0.0,89.0,89.0,47.71,41.29,Credit Card,Delivered,Website,JFK8 - New York NY,N
1201,49,35,2023-08-28,4,149,0,0.0,149.0,596.0,271.64,324.36,Debit Card,Delivered,Website,MDW2 - Chicago IL,N
1202,149,47,2024-07-09,1,199,10,19.9,179.1,179.1,100.42,78.68,Amazon Pay,Returned,Website,ATL6 - Atlanta GA,Y
1203,99,20,2024-06-07,2,399,0,0.0,399.0,798.0,427.22,370.78,PayPal,Delivered,Mobile App,JFK8 - New York NY,N
1204,88,65,2023-07-05,2,30,5,1.5,28.5,57.0,32.24,24.76,Amazon Pay,Delivered,Website,DAL7 - Dallas TX,N
1205,67,5,2023-01-17,4,349,10,34.9,314.1,1256.4,754.4,502.0,Debit Card,Shipped,Website,ATL6 - Atlanta GA,N
1206,97,76,2022-08-03,4,19,0,0.0,19.0,76.0,41.24,34.76,PayPal,Processing,Website,DAL7 - Dallas TX,N
1207,122,43,2023-01-19,1,49,15,7.35,41.65,41.65,30.71,10.94,Credit Card,Cancelled,Mobile App,JFK8 - New York NY,N
1208,193,3,2024-06-09,1,1299,5,64.95,1234.05,1234.05,721.23,512.82,Debit Card,Returned,Website,SEA6 - Seattle WA,Y
1209,96,77,2023-09-07,1,19,5,0.95,18.05,18.05,11.14,6.91,Gift Card,Delivered,Website,ATL6 - Atlanta GA,N
1210,28,54,2024-03-31,1,16,0,0.0,16.0,16.0,8.25,7.75,Credit Card,Processing,Website,MDW2 - Chicago IL,N
1211,153,68,2022-10-13,1,10,20,2.0,8.0,8.0,4.94,3.06,Credit Card,Delivered,Third-Party Marketplace,ONT8 - Ontario CA,N
1212,80,19,2022-12-05,3,249,0,0.0,249.0,747.0,398.31,348.69,Amazon Pay,Shipped,Website,JFK8 - New York NY,N
1213,78,40,2023-02-21,1,19,0,0.0,19.0,19.0,9.98,9.02,Amazon Pay,Shipped,Website,ATL6 - Atlanta GA,N
1214,199,48,2022-07-24,1,19,0,0.0,19.0,19.0,9.86,9.14,Amazon Pay,Shipped,Mobile App,DAL7 - Dallas TX,N
1215,172,49,2022-07-16,3,29,5,1.45,27.55,82.65,50.94,31.71,Credit Card,Delivered,Third-Party Marketplace,DAL7 - Dallas TX,N
1216,198,42,2024-05-19,4,29,10,2.9,26.1,104.4,70.24,34.16,Debit Card,Processing,Website,SEA6 - Seattle WA,N
1217,190,76,2022-12-31,1,19,15,2.85,16.15,16.15,10.31,5.84,Credit Card,Returned,Website,ONT8 - Ontario CA,Y
1218,157,77,2023-04-17,3,19,15,2.85,16.15,48.45,33.42,15.03,Credit Card,Delivered,Website,DAL7 - Dallas TX,N
1219,24,44,2022-11-05,1,299,0,0.0,299.0,299.0,179.67,119.33,Credit Card,Delivered,Mobile App,ONT8 - Ontario CA,N
1220,67,54,2024-11-25,1,16,5,0.8,15.2,15.2,8.25,6.95,Debit Card,Returned,Website,SEA6 - Seattle WA,Y
1221,188,13,2022-01-26,2,99,0,0.0,99.0,198.0,104.18,93.82,Credit Card,Delivered,Mobile App,SEA6 - Seattle WA,N
1222,117,2,2024-04-02,1,849,15,127.35,721.65,721.65,390.95,330.7,Credit Card,Delivered,Website,SEA6 - Seattle WA,N
1223,163,15,2024-07-11,2,449,10,44.9,404.1,808.2,421.92,386.28,PayPal,Shipped,Mobile App,ATL6 - Atlanta GA,N
1224,94,15,2024-12-24,3,449,20,89.8,359.2,1077.6,632.88,444.72,PayPal,Returned,Website,ONT8 - Ontario CA,Y
1225,87,76,2024-07-20,1,19,0,0.0,19.0,19.0,10.31,8.69,Debit Card,Shipped,Website,DAL7 - Dallas TX,N
1226,118,47,2024-01-27,1,199,5,9.95,189.05,189.05,100.42,88.63,Credit Card,Delivered,Website,ONT8 - Ontario CA,N
1227,139,35,2022-02-05,1,149,0,0.0,149.0,149.0,67.91,81.09,Credit Card,Shipped,Website,ONT8 - Ontario CA,N
1228,92,5,2022-12-25,2,349,5,17.45,331.55,663.1,377.2,285.9,Credit Card,Delivered,Mobile App,SEA6 - Seattle WA,N
1229,127,56,2024-07-27,4,17,5,0.85,16.15,64.6,35.76,28.84,Credit Card,Processing,Mobile App,SEA6 - Seattle WA,N
1230,135,73,2024-02-03,1,14,0,0.0,14.0,14.0,6.85,7.15,Amazon Pay,Delivered,Mobile App,ONT8 - Ontario CA,N
1231,98,66,2023-09-11,10,38,0,0.0,38.0,380.0,204.1,175.9,Credit Card,Delivered,Third-Party Marketplace,MDW2 - Chicago IL,N
1232,185,11,2022-08-27,3,1399,0,0.0,1399.0,4197.0,2399.25,1797.75,Debit Card,Returned,Third-Party Marketplace,ATL6 - Atlanta GA,Y
1233,132,70,2022-04-11,3,38,0,0.0,38.0,114.0,71.97,42.03,Debit Card,Delivered,Mobile App,DAL7 - Dallas TX,N
1234,71,24,2024-03-27,1,649,5,32.45,616.55,616.55,397.42,219.13,Amazon Pay,Cancelled,Website,DAL7 - Dallas TX,N
1235,54,3,2023-07-17,3,1299,10,129.9,1169.1,3507.3,2163.69,1343.61,Debit Card,Delivered,Third-Party Marketplace,MDW2 - Chicago IL,N
1236,25,29,2023-03-29,1,449,10,44.9,404.1,404.1,233.63,170.47,Credit Card,Delivered,Mobile App,DAL7 - Dallas TX,N
1237,151,54,2024-03-07,2,16,5,0.8,15.2,30.4,16.5,13.9,Debit Card,Shipped,Website,MDW2 - Chicago IL,N
1238,89,57,2024-10-18,1,14,10,1.4,12.6,12.6,7.7,4.9,Amazon Pay,Delivered,Mobile App,MDW2 - Chicago IL,N
1239,104,5,2022-06-10,2,349,5,17.45,331.55,663.1,377.2,285.9,Debit Card,Processing,Website,JFK8 - New York NY,N
1240,192,68,2023-10-08,1,10,0,0.0,10.0,10.0,4.94,5.06,Debit Card,Shipped,Website,ATL6 - Atlanta GA,N
1241,43,80,2022-02-17,1,18,0,0.0,18.0,18.0,9.69,8.31,Credit Card,Returned,Mobile App,JFK8 - New York NY,Y
1242,97,69,2022-09-10,1,9,5,0.45,8.55,8.55,4.97,3.58,Credit Card,Delivered,Third-Party Marketplace,ATL6 - Atlanta GA,N
1243,75,23,2024-04-01,3,149,10,14.9,134.1,402.3,239.76,162.54,Credit Card,Shipped,Website,ATL6 - Atlanta GA,N
1244,72,41,2023-10-13,3,39,5,1.95,37.05,111.15,56.34,54.81,Debit Card,Shipped,Website,DAL7 - Dallas TX,N
1245,127,60,2022-11-18,1,17,20,3.4,13.6,13.6,10.58,3.02,Credit Card,Cancelled,Website,ATL6 - Atlanta GA,N
1246,86,60,2022-07-21,2,17,5,0.85,16.15,32.3,21.16,11.14,Amazon Pay,Delivered,Third-Party Marketplace,DAL7 - Dallas TX,N
1247,49,4,2024-10-27,2,1099,0,0.0,1099.0,2198.0,1198.46,999.54,Debit Card,Cancelled,Mobile App,ONT8 - Ontario CA,N
1248,84,79,2024-08-24,1,9,5,0.45,8.55,8.55,4.32,4.23,Gift Card,Processing,Website,ATL6 - Atlanta GA,N
1249,168,50,2022-11-27,2,39,10,3.9,35.1,70.2,43.32,26.88,Amazon Pay,Shipped,Website,DAL7 - Dallas TX,N
1250,183,26,2022-03-05,1,449,0,0.0,449.0,449.0,262.22,186.78,Debit Card,Delivered,Website,ATL6 - Atlanta GA,N
1251,114,31,2024-10-21,3,150,20,30.0,120.0,360.0,278.76,81.24,PayPal,Processing,Alexa,JFK8 - New York NY,N
1252,63,60,2022-03-08,2,17,0,0.0,17.0,34.0,21.16,12.84,Debit Card,Processing,Mobile App,DAL7 - Dallas TX,N
1253,99,10,2022-09-05,3,149,20,29.8,119.2,357.6,207.72,149.88,Amazon Pay,Returned,Third-Party Marketplace,SEA6 - Seattle WA,Y
1254,7,57,2023-08-23,1,14,10,1.4,12.6,12.6,7.7,4.9,PayPal,Returned,Mobile App,ONT8 - Ontario CA,Y
1255,94,52,2024-06-20,2,17,0,0.0,17.0,34.0,15.36,18.64,Credit Card,Shipped,Website,MDW2 - Chicago IL,N
1256,195,75,2022-12-13,3,12,0,0.0,12.0,36.0,17.49,18.51,Amazon Pay,Delivered,Website,JFK8 - New York NY,N
1257,124,27,2022-06-01,1,199,5,9.95,189.05,189.05,124.32,64.73,Amazon Pay,Shipped,Mobile App,MDW2 - Chicago IL,N
1258,88,38,2024-07-11,2,119,0,0.0,119.0,238.0,110.42,127.58,Debit Card,Processing,Mobile App,JFK8 - New York NY,N
1259,38,67,2024-01-30,1,54,0,0.0,54.0,54.0,28.57,25.43,Amazon Pay,Shipped,Website,SEA6 - Seattle WA,N
1260,41,73,2024-06-19,2,14,0,0.0,14.0,28.0,13.7,14.3,Credit Card,Processing,Mobile App,JFK8 - New York NY,N
1261,38,78,2023-04-12,1,23,0,0.0,23.0,23.0,14.33,8.67,Credit Card,Delivered,Website,ATL6 - Atlanta GA,N
1262,4,34,2024-11-24,1,35,0,0.0,35.0,35.0,20.01,14.99,Amazon Pay,Delivered,Website,MDW2 - Chicago IL,N
1263,165,20,2024-12-07,2,399,0,0.0,399.0,798.0,427.22,370.78,PayPal,Delivered,Mobile App,JFK8 - New York NY,N
1264,135,62,2022-01-30,1,195,15,29.25,165.75,165.75,99.04,66.71,Credit Card,Processing,Website,JFK8 - New York NY,N
1265,58,20,2022-09-02,1,399,15,59.85,339.15,339.15,213.61,125.54,Credit Card,Processing,Mobile App,SEA6 - Seattle WA,N
1266,4,68,2024-01-15,4,10,5,0.5,9.5,38.0,19.76,18.24,Credit Card,Processing,Website,MDW2 - Chicago IL,N
1267,130,9,2022-06-12,1,99,15,14.85,84.15,84.15,58.13,26.02,Credit Card,Cancelled,Mobile App,JFK8 - New York NY,N
1268,63,33,2023-05-17,3,179,0,0.0,179.0,537.0,328.35,208.65,Amazon Pay,Delivered,Website,ATL6 - Atlanta GA,N
1269,69,71,2022-05-11,1,22,5,1.1,20.9,20.9,13.1,7.8,Credit Card,Cancelled,Website,JFK8 - New York NY,N
1270,59,32,2024-08-08,2,69,5,3.45,65.55,131.1,65.28,65.82,PayPal,Delivered,Website,SEA6 - Seattle WA,N
1271,19,26,2024-09-01,1,449,0,0.0,449.0,449.0,262.22,186.78,Debit Card,Delivered,Website,DAL7 - Dallas TX,N
1272,77,73,2022-08-17,1,14,0,0.0,14.0,14.0,6.85,7.15,Debit Card,Returned,Mobile App,ATL6 - Atlanta GA,Y
1273,163,79,2023-05-31,3,9,20,1.8,7.2,21.6,12.96,8.64,Amazon Pay,Returned,Mobile App,JFK8 - New York NY,Y
1274,85,65,2023-09-06,1,30,0,0.0,30.0,30.0,16.12,13.88,Debit Card,Delivered,Website,SEA6 - Seattle WA,N
1275,144,65,2023-01-09,1,30,0,0.0,30.0,30.0,16.12,13.88,Credit Card,Shipped,Third-Party Marketplace,DAL7 - Dallas TX,N
1276,127,21,2023-09-16,1,99,15,14.85,84.15,84.15,51.96,32.19,PayPal,Delivered,Website,SEA6 - Seattle WA,N
1277,138,24,2023-04-20,1,649,0,0.0,649.0,649.0,397.42,251.58,Debit Card,Delivered,Website,ATL6 - Atlanta GA,N
1278,121,14,2023-03-07,2,129,20,25.8,103.2,206.4,139.52,66.88,Credit Card,Shipped,Website,DAL7 - Dallas TX,N
1279,44,21,2024-11-23,2,99,0,0.0,99.0,198.0,103.92,94.08,Amazon Pay,Cancelled,Mobile App,SEA6 - Seattle WA,N
1280,69,30,2023-09-14,4,149,0,0.0,149.0,596.0,286.64,309.36,Credit Card,Delivered,Mobile App,SEA6 - Seattle WA,N
1281,81,58,2024-05-04,1,22,5,1.1,20.9,20.9,10.22,10.68,Gift Card,Delivered,Website,DAL7 - Dallas TX,N
1282,91,18,2022-02-09,5,79,15,11.85,67.15,335.75,204.55,131.2,Credit Card,Returned,Mobile App,MDW2 - Chicago IL,Y
1283,76,48,2024-02-23,1,19,0,0.0,19.0,19.0,9.86,9.14,Debit Card,Delivered,Website,JFK8 - New York NY,N
1284,159,65,2022-06-02,1,30,0,0.0,30.0,30.0,16.12,13.88,Credit Card,Delivered,Mobile App,SEA6 - Seattle WA,N
1285,152,61,2024-03-09,5,599,20,119.8,479.2,2396.0,1691.2,704.8,Gift Card,Processing,Mobile App,MDW2 - Chicago IL,N
1286,156,76,2023-12-03,1,19,0,0.0,19.0,19.0,10.31,8.69,Credit Card,Delivered,Third-Party Marketplace,ONT8 - Ontario CA,N
1287,121,18,2024-04-27,4,79,0,0.0,79.0,316.0,163.64,152.36,PayPal,Returned,Mobile App,ATL6 - Atlanta GA,Y
1288,52,72,2023-06-18,1,18,0,0.0,18.0,18.0,8.95,9.05,PayPal,Shipped,Mobile App,JFK8 - New York NY,N
1289,198,9,2023-10-05,4,99,5,4.95,94.05,376.2,232.52,143.68,Credit Card,Cancelled,Mobile App,SEA6 - Seattle WA,N
1290,55,24,2024-01-12,1,649,0,0.0,649.0,649.0,397.42,251.58,Amazon Pay,Delivered,Mobile App,MDW2 - Chicago IL,N
1291,155,3,2024-05-25,1,1299,5,64.95,1234.05,1234.05,721.23,512.82,Debit Card,Delivered,Website,ATL6 - Atlanta GA,N
1292,16,66,2022-03-07,1,38,5,1.9,36.1,36.1,20.41,15.69,PayPal,Cancelled,Website,ATL6 - Atlanta GA,N
1293,126,37,2022-06-04,2,59,5,2.95,56.05,112.1,57.38,54.72,Buy Now Pay Later,Shipped,Mobile App,ATL6 - Atlanta GA,N
1294,41,66,2024-08-17,3,38,0,0.0,38.0,114.0,61.23,52.77,Buy Now Pay Later,Processing,Mobile App,SEA6 - Seattle WA,N
1295,111,36,2022-11-08,1,180,15,27.0,153.0,153.0,114.18,38.82,Credit Card,Processing,Mobile App,MDW2 - Chicago IL,N
1296,117,68,2024-06-04,3,10,5,0.5,9.5,28.5,14.82,13.68,Debit Card,Cancelled,Website,ATL6 - Atlanta GA,N
1297,100,3,2022-11-05,1,1299,5,64.95,1234.05,1234.05,721.23,512.82,Credit Card,Delivered,Mobile App,MDW2 - Chicago IL,N
1298,137,59,2023-12-28,2,18,0,0.0,18.0,36.0,19.34,16.66,Amazon Pay,Cancelled,Mobile App,JFK8 - New York NY,N
1299,198,19,2022-02-23,1,249,0,0.0,249.0,249.0,132.77,116.23,Gift Card,Shipped,Website,JFK8 - New York NY,N
1300,139,45,2023-10-08,5,44,0,0.0,44.0,220.0,110.95,109.05,Amazon Pay,Cancelled,Website,JFK8 - New York NY,N
1301,109,35,2023-12-29,1,149,20,29.8,119.2,119.2,67.91,51.29,PayPal,Delivered,Third-Party Marketplace,ONT8 - Ontario CA,N
1302,97,4,2023-03-04,1,1099,5,54.95,1044.05,1044.05,599.23,444.82,Debit Card,Delivered,Website,JFK8 - New York NY,N
1303,198,49,2022-12-25,2,29,0,0.0,29.0,58.0,33.96,24.04,Debit Card,Shipped,Mobile App,JFK8 - New York NY,N
1304,194,27,2024-01-04,1,199,0,0.0,199.0,199.0,124.32,74.68,Credit Card,Returned,Website,ONT8 - Ontario CA,Y
1305,130,47,2024-07-24,1,199,0,0.0,199.0,199.0,100.42,98.58,Credit Card,Delivered,Website,ONT8 - Ontario CA,N
1306,91,47,2024-06-08,5,199,15,29.85,169.15,845.75,502.1,343.65,Amazon Pay,Cancelled,Website,SEA6 - Seattle WA,N
1307,22,50,2023-07-17,4,39,0,0.0,39.0,156.0,86.64,69.36,PayPal,Returned,Website,JFK8 - New York NY,Y
1308,46,73,2022-10-15,1,14,10,1.4,12.6,12.6,6.85,5.75,Amazon Pay,Processing,Website,JFK8 - New York NY,N
1309,190,38,2022-11-19,1,119,5,5.95,113.05,113.05,55.21,57.84,Credit Card,Delivered,Mobile App,JFK8 - New York NY,N
1310,190,24,2022-11-29,1,649,20,129.8,519.2,519.2,397.42,121.78,Credit Card,Delivered,Website,MDW2 - Chicago IL,N
1311,68,80,2023-11-11,1,18,10,1.8,16.2,16.2,9.69,6.51,Debit Card,Delivered,Mobile App,JFK8 - New York NY,N
1312,105,6,2024-12-11,2,399,10,39.9,359.1,718.2,475.16,243.04,Credit Card,Delivered,Website,JFK8 - New York NY,N
1313,24,54,2024-09-01,10,16,0,0.0,16.0,160.0,82.5,77.5,Debit Card,Shipped,Alexa,DAL7 - Dallas TX,N
1314,35,78,2024-09-02,3,23,0,0.0,23.0,69.0,42.99,26.01,Gift Card,Shipped,Website,SEA6 - Seattle WA,N
1315,139,47,2022-07-17,5,199,5,9.95,189.05,945.25,502.1,443.15,Amazon Pay,Shipped,Alexa,JFK8 - New York NY,N
1316,33,29,2022-10-20,2,449,10,44.9,404.1,808.2,467.26,340.94,Credit Card,Delivered,Website,DAL7 - Dallas TX,N
1317,73,79,2023-01-14,1,9,0,0.0,9.0,9.0,4.32,4.68,Credit Card,Returned,Mobile App,DAL7 - Dallas TX,Y
1318,172,76,2023-07-01,2,19,5,0.95,18.05,36.1,20.62,15.48,Credit Card,Returned,Website,SEA6 - Seattle WA,Y
1319,38,75,2024-02-28,2,12,10,1.2,10.8,21.6,11.66,9.94,PayPal,Processing,Third-Party Marketplace,ONT8 - Ontario CA,N
1320,37,5,2024-03-23,3,349,0,0.0,349.0,1047.0,565.8,481.2,Debit Card,Delivered,Mobile App,MDW2 - Chicago IL,N
1321,49,74,2024-07-17,1,25,20,5.0,20.0,20.0,15.05,4.95,Debit Card,Processing,Website,MDW2 - Chicago IL,N
1322,168,66,2023-01-17,4,38,0,0.0,38.0,152.0,81.64,70.36,PayPal,Delivered,Mobile App,ATL6 - Atlanta GA,N
1323,117,13,2024-11-29,2,99,0,0.0,99.0,198.0,104.18,93.82,PayPal,Delivered,Website,ONT8 - Ontario CA,N
1324,140,17,2022-08-16,1,89,20,17.8,71.2,71.2,47.71,23.49,Amazon Pay,Delivered,Website,MDW2 - Chicago IL,N
1325,79,58,2022-06-19,1,22,20,4.4,17.6,17.6,10.22,7.38,Buy Now Pay Later,Cancelled,Website,ATL6 - Atlanta GA,N
1326,50,19,2022-02-04,3,249,0,0.0,249.0,747.0,398.31,348.69,Amazon Pay,Delivered,Mobile App,JFK8 - New York NY,N
1327,145,68,2024-01-13,2,10,10,1.0,9.0,18.0,9.88,8.12,Amazon Pay,Shipped,Third-Party Marketplace,JFK8 - New York NY,N
1328,96,21,2023-04-09,1,99,0,0.0,99.0,99.0,51.96,47.04,Amazon Pay,Returned,Website,ATL6 - Atlanta GA,Y
1329,109,26,2024-03-31,1,449,20,89.8,359.2,359.2,262.22,96.98,Gift Card,Delivered,Third-Party Marketplace,DAL7 - Dallas TX,N
1330,120,42,2022-01-01,1,29,15,4.35,24.65,24.65,17.56,7.09,Amazon Pay,Delivered,Mobile App,JFK8 - New York NY,N
1331,188,79,2024-04-20,2,9,0,0.0,9.0,18.0,8.64,9.36,Debit Card,Delivered,Website,JFK8 - New York NY,N
1332,101,21,2023-02-01,2,99,0,0.0,99.0,198.0,103.92,94.08,Credit Card,Delivered,Website,MDW2 - Chicago IL,N
1333,36,52,2022-11-07,1,17,10,1.7,15.3,15.3,7.68,7.62,Credit Card,Delivered,Website,MDW2 - Chicago IL,N
1334,3,16,2024-08-22,2,49,0,0.0,49.0,98.0,60.82,37.18,Debit Card,Delivered,Mobile App,ATL6 - Atlanta GA,N
1335,191,79,2023-12-01,1,9,0,0.0,9.0,9.0,4.32,4.68,Gift Card,Cancelled,Website,MDW2 - Chicago IL,N
1336,29,60,2024-09-24,1,17,0,0.0,17.0,17.0,10.58,6.42,Credit Card,Returned,Website,SEA6 - Seattle WA,Y
1337,155,77,2024-10-09,3,19,0,0.0,19.0,57.0,33.42,23.58,Buy Now Pay Later,Returned,Website,SEA6 - Seattle WA,Y
1338,27,36,2023-05-31,3,180,5,9.0,171.0,513.0,342.54,170.46,Credit Card,Processing,Mobile App,MDW2 - Chicago IL,N
1339,92,11,2024-09-21,1,1399,10,139.9,1259.1,1259.1,799.75,459.35,Debit Card,Delivered,Mobile App,SEA6 - Seattle WA,N
1340,69,14,2024-09-26,10,129,10,12.9,116.1,1161.0,697.6,463.4,PayPal,Shipped,Website,ATL6 - Atlanta GA,N
1341,171,49,2022-07-21,1,29,0,0.0,29.0,29.0,16.98,12.02,Credit Card,Processing,Mobile App,MDW2 - Chicago IL,N
1342,149,78,2022-03-23,1,23,5,1.15,21.85,21.85,14.33,7.52,PayPal,Delivered,Alexa,ATL6 - Atlanta GA,N
1343,134,5,2024-06-03,5,349,10,34.9,314.1,1570.5,943.0,627.5,Credit Card,Processing,Mobile App,ONT8 - Ontario CA,N
1344,162,43,2022-02-28,1,49,20,9.8,39.2,39.2,30.71,8.49,PayPal,Returned,Website,SEA6 - Seattle WA,Y
1345,89,46,2024-07-02,5,349,0,0.0,349.0,1745.0,954.75,790.25,Credit Card,Returned,Mobile App,SEA6 - Seattle WA,Y
1346,68,21,2023-10-22,1,99,10,9.9,89.1,89.1,51.96,37.14,Amazon Pay,Returned,Mobile App,JFK8 - New York NY,Y
1347,128,12,2023-04-12,1,699,5,34.95,664.05,664.05,353.0,311.05,Credit Card,Delivered,Third-Party Marketplace,ONT8 - Ontario CA,N
1348,164,52,2023-01-17,1,17,5,0.85,16.15,16.15,7.68,8.47,Credit Card,Returned,Alexa,DAL7 - Dallas TX,Y
1349,90,44,2022-11-23,3,299,15,44.85,254.15,762.45,539.01,223.44,Credit Card,Cancelled,Website,ATL6 - Atlanta GA,N
1350,80,65,2022-12-31,2,30,5,1.5,28.5,57.0,32.24,24.76,Amazon Pay,Delivered,Website,ONT8 - Ontario CA,N
1351,183,77,2023-06-24,4,19,5,0.95,18.05,72.2,44.56,27.64,Credit Card,Delivered,Website,JFK8 - New York NY,N
1352,99,14,2023-08-25,3,129,10,12.9,116.1,348.3,209.28,139.02,Buy Now Pay Later,Processing,Website,JFK8 - New York NY,N
1353,114,6,2023-07-15,1,399,0,0.0,399.0,399.0,237.58,161.42,Credit Card,Delivered,Mobile App,JFK8 - New York NY,N
1354,63,29,2022-10-25,1,449,10,44.9,404.1,404.1,233.63,170.47,Credit Card,Delivered,Website,ATL6 - Atlanta GA,N
1355,124,57,2023-01-29,1,14,10,1.4,12.6,12.6,7.7,4.9,PayPal,Delivered,Mobile App,SEA6 - Seattle WA,N
1356,148,50,2024-01-16,2,39,10,3.9,35.1,70.2,43.32,26.88,Credit Card,Returned,Website,JFK8 - New York NY,Y
1357,82,70,2022-10-03,1,38,20,7.6,30.4,30.4,23.99,6.41,PayPal,Delivered,Mobile App,ATL6 - Atlanta GA,N
1358,149,17,2024-11-05,1,89,20,17.8,71.2,71.2,47.71,23.49,Debit Card,Processing,Website,ATL6 - Atlanta GA,N
1359,59,45,2023-04-04,2,44,5,2.2,41.8,83.6,44.38,39.22,Debit Card,Shipped,Website,ATL6 - Atlanta GA,N
1360,113,64,2022-12-17,2,12,0,0.0,12.0,24.0,14.8,9.2,Debit Card,Delivered,Mobile App,MDW2 - Chicago IL,N
1361,123,19,2023-07-20,1,249,0,0.0,249.0,249.0,132.77,116.23,Gift Card,Shipped,Mobile App,SEA6 - Seattle WA,N
1362,154,63,2022-10-01,1,15,10,1.5,13.5,13.5,9.65,3.85,Credit Card,Cancelled,Mobile App,ATL6 - Atlanta GA,N
1363,179,39,2024-11-06,1,45,5,2.25,42.75,42.75,21.08,21.67,Credit Card,Cancelled,Mobile App,SEA6 - Seattle WA,N
1364,151,41,2022-04-19,3,39,20,7.8,31.2,93.6,56.34,37.26,Credit Card,Processing,Website,ONT8 - Ontario CA,N
1365,158,9,2023-02-03,2,99,10,9.9,89.1,178.2,116.26,61.94,Amazon Pay,Delivered,Mobile App,JFK8 - New York NY,N
1366,47,4,2022-09-02,2,1099,5,54.95,1044.05,2088.1,1198.46,889.64,Credit Card,Delivered,Website,SEA6 - Seattle WA,N
1367,176,50,2024-08-29,3,39,0,0.0,39.0,117.0,64.98,52.02,Credit Card,Delivered,Website,MDW2 - Chicago IL,N
1368,46,56,2023-01-13,4,17,5,0.85,16.15,64.6,35.76,28.84,Credit Card,Delivered,Website,SEA6 - Seattle WA,N
1369,163,11,2024-12-08,1,1399,10,139.9,1259.1,1259.1,799.75,459.35,PayPal,Delivered,Website,ATL6 - Atlanta GA,N
1370,16,48,2024-12-19,1,19,0,0.0,19.0,19.0,9.86,9.14,Credit Card,Delivered,Website,ATL6 - Atlanta GA,N
1371,145,48,2023-01-22,3,19,15,2.85,16.15,48.45,29.58,18.87,Debit Card,Processing,Mobile App,MDW2 - Chicago IL,N
